location_id,street_address_1,street_address_2,city,state,zip,latitude,longitude,landmark_name
loc1424,38034,Morrow,Zerkten,california,98874,32.114217,-8.5444494,university
loc1425,51061,Prentice,Ngrejo,california,98875,31.7746473,28.2477778,university
loc1426,18018,Southridge,Mao,california,98876,-10.7246,-46.5451516,university
loc1427,74,Village,Geshan,california,98877,14.9649534,53.8103933,university
loc1428,56102,Lillian,Lamawalang,california,98878,27.9961123,100.11996,university
loc1429,2550,Kenwood,Baton Rouge,california,98879,9.8996343,100.1255164,university
loc1430,198,Forest Run,Bystřany,california,98880,55.4254871,13.9697218,university
loc1431,477,Mayfield,Sączów,california,98881,-7.460987,34.915084,university
loc1432,3,Acker,Linköping,california,98882,40.06165,-76.5155834,university
loc1433,5653,Erie,Baghdad,california,98883,32.0631839,107.1750393,university
loc1434,11310,Green,Diré,california,98884,29.4315861,-8.5568556,university
loc1435,1,Truax,Örebro,california,98885,-7.1665502,-47.6063666,hospital
loc1436,513,Fulton,Parque Industrial,california,98886,40.417358,28.0172665,hospital
loc1437,58392,Spaight,Chengzhong,california,98887,-22.4036831,110.8463512,hospital
loc1438,328,Oak Valley,Tetovo,california,98888,39.5691202,-25.541625,hospital
loc1439,826,Orin,Ribeiro,california,98889,-8.3434104,-111.8926303,hospital
loc1440,426,Judy,Mulyorejo,california,98890,-7.6631652,113.093384,hospital
loc1441,55,Johnson,Kitakata,california,98891,-21.6177232,112.5391259,hospital
loc1442,6,Washington,Sukorejo,california,98892,-7.1554,140.2064183,hospital
loc1443,5525,Hermina,Diang,california,98893,6.2958736,120.4493879,hospital
loc1444,5,Barby,Hengjing,california,98894,-7.6209569,-44.5805309,hospital
loc1445,126,Muir,Arneiro,california,98895,0.3912132,9.9637931,hospital
loc1446,91092,Wayridge,Corral,california,98896,59.6517905,119.038321,hospital
loc1447,886,Bellgrove,Shāhpur Chākar,california,98897,55.7598466,-9.2419409,hospital
loc1448,4859,Caliangt,Tsurugi-asahimachi,california,98898,50.5487974,-13.3211909,school
loc1449,5,Esch,Laohekou,california,98899,41.5044882,107.840624,school
loc1450,22,6th,Gaula,california,98900,37.99,-71.7844893,school
loc1451,36174,Grayhawk,São Mateus,california,98901,-2.0349854,-74.4584245,school
loc1452,6371,Alpine,Jevremovac,california,98902,22.512308,27.0535,school
loc1453,24,Glendale,Beitan,california,98903,27.6486636,24.0551606,school
loc1454,17,Carpenter,Sangiang,california,98904,-6.9834604,22.300981,school
loc1455,7,Main,Starobaltachevo,california,98905,32.9578909,-75.2537397,school
loc1456,533,Leroy,La Cuesta,california,98906,27.861901,106.04972,school
loc1457,900,Namekagon,Dorowa Mining Lease,california,98907,9.7666664,110.2727965,school
loc1458,6,Donald,Dulovo,california,98908,50.817118,133.9508311,school
loc1459,34,Hoepker,Kaiaf,california,98909,55.6699522,100.2905604,bus station
loc1460,4,Paget,Colorado Springs,california,98910,39.293263,104.565145,bus station
loc1461,2,Manitowish,Guadalupe,california,98911,28.929108,30.1327813,bus station
loc1462,9,Petterle,Petrolera,california,98912,8.3266095,-1.0514312,bus station
loc1463,2783,Myrtle,Magisterial,california,98913,-13.1340453,-64.1467066,bus station
loc1464,78704,Crescent Oaks,Zarya,california,98914,38.2,18.6364096,bus station
loc1465,8,Arrowood,Benito Juarez,california,98915,35.8138694,124.3654402,bus station
loc1466,248,Novick,Noisy-le-Grand,california,98916,-8.4539,-91.8808763,school
loc1467,61,Fair Oaks,Jintan,california,98917,45.9773921,-54.2362302,airport
loc1468,1,Pepper Wood,Zhagang,california,98918,51.6113555,-86.1688177,airport
loc1469,608,Park Meadow,Saverne,california,98919,35.1799817,130.3745544,airport
loc1470,90,Kedzie,Pueai Noi,california,98920,-6.6664588,141.4098346,airport
loc1471,27,Dixon,Blachownia,california,98921,-13.67337,40.829856,airport
loc1472,64539,Mallard,Bechlín,california,98922,34.2589679,106.804564,airport
loc1473,9974,Lerdahl,Sampit,california,98923,-23.4697466,120.1398158,airport
loc1474,5,Myrtle,Rusocice,california,98924,47.0914911,-91.3582385,airport
loc1475,86,Cottonwood,Erdaohe,california,98925,-11.9784745,-52.3613378,mall
loc1476,12,Meadow Vale,Senduro,california,98926,31.880273,-91.7270911,mall
loc1477,758,Browning,Dongjiao,california,98927,42.7327231,121.227926,school
loc1478,395,Sunfield,Tambo,california,98928,38.9485485,120.103473,mosque
loc1479,770,Saint Paul,Morales,california,98929,-9.594324,21.846991,mosque
loc1480,97,Rockefeller,Hod HaSharon,california,98930,28.424415,12.7944645,mosque
loc1481,2698,Erie,Xianchiyu,california,98931,33.6042793,123.39139,mosque
loc1482,8713,Loeprich,Hope,california,98932,31.568311,33.2473218,mall
loc1483,53,Westport,Bisée,california,98933,9.9046941,104.9894851,mall
loc1484,5,4th,Shijing,california,98934,-6.2477331,23.7020975,mall
loc1485,3811,Bonner,Barmash,california,98935,39.0392193,107.5767035,mall
loc1486,684,Kipling,Bulakbanjar,california,98936,54.1456181,3.8308136,mall
loc1487,4,Golden Leaf,Sikur,california,98937,46.575883,111.664316,mall
loc1488,5572,Orin,Makarov,california,98938,-0.6000092,106.3438891,mall
loc1489,7275,Almo,Seka,california,98939,52.5429093,22.4068944,mall
loc1490,17204,Ridgeview,Waru,california,98940,39.3547141,-44.5805309,mall
loc1491,3,Merchant,Troyes,california,98941,38.4438949,-95.4935119,mall
loc1492,76,Bayside,Jingnao,california,98942,8.2961481,-8.1462729,mall
loc1493,2793,Petterle,Agoncillo,california,98943,20.1566488,17.239347,mall
loc1494,21231,Stuart,Werang,california,98944,40.9314367,-9.1576429,mall
loc1495,3,Prairie Rose,San Pablo,california,98945,38.7336567,135.7683696,mall
loc1496,490,Towne,Lai Cách,california,98946,38.2305534,-7.9522855,mall
loc1497,3299,Morrow,Centre de Flacq,california,98947,-11.6104897,39.9972,mall
loc1498,7,Prairieview,Loreto,california,98948,28.441557,-1.5401497,office
loc1499,29,Sachtjen,Londrina,california,98949,-6.57956,121.2195627,office
