trip_id,driver_id,cab_id,rider_id,location_start_id,ride_end_time,coupon_id,rider_payment_id,request_time,ride_start_time,ride_wait_time,total_mileage,trip_amount,discount_amount,paid_amount,trip_status,rider_rating,driver_rating,rider_review,driver_review
trip_148,EMP018,cab18,CUS1148,loc148,01-01-2020 15:50:00,0,pay148,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,comfortable ride
trip_149,EMP018,cab18,CUS1149,loc149,01-01-2020 15:50:00,0,pay149,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,arrived early pulled off w/o waiting
trip_150,EMP018,cab18,CUS1150,loc150,01-01-2020 15:50:00,0,pay150,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.7,unfriendly,comfortable ride
trip_151,EMP018,cab18,CUS1151,loc151,01-01-2020 15:50:00,0,pay151,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,5,4.7,friendly customer,service is ok
trip_152,EMP018,cab18,CUS1152,loc152,01-01-2020 15:50:00,0,pay152,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.7,unfriendly,friendly conversation
trip_153,EMP018,cab18,CUS1153,loc153,01-01-2020 15:50:00,0,pay153,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,5,4.7,friendly customer,No customer service
trip_154,EMP018,cab18,CUS1154,loc154,01-01-2020 15:50:00,0,pay154,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,service is ok
trip_155,EMP018,cab18,CUS1155,loc155,01-01-2020 15:50:00,0,pay155,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,service is ok
trip_156,EMP018,cab18,CUS1156,loc156,01-01-2020 15:50:00,0,pay156,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,No customer service
trip_157,EMP018,cab18,CUS1157,loc157,01-01-2020 15:50:00,0,pay157,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,5,4.7,friendly customer,friendly conversation
trip_158,EMP018,cab18,CUS1158,loc158,01-01-2020 15:50:00,0,pay158,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,No customer service
trip_159,EMP018,cab18,CUS1159,loc159,01-01-2020 15:50:00,0,pay159,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,poor car quality
trip_160,EMP018,cab18,CUS1160,loc160,01-01-2020 15:50:00,0,pay160,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,comfortable ride
trip_161,EMP018,cab18,CUS1161,loc161,01-01-2020 15:50:00,0,pay161,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,3,4.7,impolite,poor car quality
trip_162,EMP018,cab18,CUS1162,loc162,01-01-2020 15:11:00,0,pay162,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_163,EMP018,cab18,CUS1163,loc163,01-01-2020 15:50:00,0,pay163,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,3,4.7,impolite,friendly conversation
trip_164,EMP018,cab18,CUS1164,loc164,01-01-2020 15:50:00,0,pay164,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.7,arrived late,service is ok
trip_165,EMP018,cab18,CUS1165,loc165,01-01-2020 15:50:00,0,pay165,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,comfortable ride
trip_166,EMP018,cab18,CUS1166,loc166,01-01-2020 15:50:00,0,pay166,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,3,4.7,impolite,arrived early pulled off w/o waiting
trip_167,EMP018,cab18,CUS1167,loc167,01-01-2020 15:50:00,0,pay167,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,3,4.7,impolite,poor car quality
trip_168,EMP018,cab18,CUS1168,loc168,01-01-2020 15:50:00,0,pay168,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.7,unfriendly,comfortable ride
trip_169,EMP018,cab18,CUS1169,loc169,01-01-2020 15:50:00,0,pay169,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,friendly conversation
trip_170,EMP018,cab18,CUS1170,loc170,01-01-2020 15:50:00,0,pay170,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,4,4.7,excellent,comfortable ride
trip_171,EMP018,cab18,CUS1171,loc171,01-01-2020 15:50:00,0,pay171,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,0,0,,
trip_172,EMP018,cab18,CUS1172,loc172,01-01-2020 15:50:00,0,pay172,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.7,unfriendly,friendly conversation
trip_173,EMP018,cab18,CUS1173,loc173,01-01-2020 15:11:00,0,pay173,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_174,EMP018,cab18,CUS1174,loc174,01-01-2020 15:11:00,0,pay174,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_175,EMP018,cab18,CUS1175,loc175,01-01-2020 15:11:00,0,pay175,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_176,EMP018,cab18,CUS1176,loc176,01-01-2020 15:11:00,0,pay176,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_177,EMP018,cab18,CUS1177,loc177,01-01-2020 15:11:00,0,pay177,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_178,EMP001,cab01,CUS1178,loc178,01-01-2020 15:11:00,0,pay178,3:04:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_179,EMP001,cab01,CUS1179,loc179,01-01-2020 15:50:00,0,pay179,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,5,4.5,friendly customer,poor car quality
trip_180,EMP001,cab01,CUS1180,loc180,01-01-2020 15:50:00,0,pay180,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.5,unfriendly,poor car quality
trip_181,EMP001,cab01,CUS1181,loc181,01-01-2020 15:50:00,0,pay181,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,5,4.5,friendly customer,comfortable ride
trip_182,EMP001,cab01,CUS1182,loc182,01-01-2020 15:50:00,0,pay182,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,2,4.5,unfriendly,comfortable ride
trip_183,EMP001,cab01,CUS1183,loc183,01-01-2020 15:50:00,1,pay183,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,1,4.5,arrived late,comfortable ride
trip_184,EMP001,cab01,CUS1184,loc184,01-01-2020 15:50:00,0,pay184,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,0,0,,
trip_185,EMP001,cab01,CUS1185,loc185,01-01-2020 15:50:00,0,pay185,3:04:00 PM,1/1/20,12:07:00 AM,13,45,0,45,completed,3,4.5,impolite,friendly conversation
trip_186,EMP001,cab01,CUS1186,loc186,01-01-2020 16:15:00,0,pay186,3:10:00 PM,1/1/20,12:10:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,friendly conversation
trip_187,EMP001,cab01,CUS1187,loc187,01-01-2020 16:06:00,0,pay187,3:12:00 PM,1/1/20,12:10:00 AM,14.67,45,0,45,completed,5,4.5,friendly customer,friendly conversation
trip_188,EMP001,cab01,CUS1188,loc188,01-01-2020 17:07:00,0,pay188,3:10:00 PM,1/1/20,12:13:00 AM,34.67,83,0,83,completed,3,4.5,impolite,
trip_189,EMP001,cab01,CUS1189,loc189,01-01-2020 16:02:00,0,pay189,3:10:00 PM,1/1/20,12:13:00 AM,13,45,0,45,completed,3,4.5,impolite,comfortable ride
trip_190,EMP001,cab01,CUS1190,loc190,01-01-2020 16:09:00,0,pay190,3:12:00 PM,1/1/20,12:13:00 AM,14.67,45,0,45,completed,1,4.5,navigated to diff drop location ,comfortable ride
trip_191,EMP001,cab01,CUS1191,loc191,01-01-2020 16:14:00,0,pay191,3:21:00 PM,1/1/20,12:13:00 AM,13.33,45,0,45,completed,2,4.5,unfriendly,comfortable ride
trip_192,EMP001,cab01,CUS1192,loc192,01-01-2020 15:36:00,0,pay192,3:23:00 PM,1/1/20,12:13:00 AM,0,0,0,0,Cancelled,0,0,,
trip_193,EMP001,cab01,CUS1193,loc193,01-01-2020 16:18:00,0,pay193,3:25:00 PM,1/1/20,12:13:00 AM,13.33,45,0,45,completed,2,4.5,unfriendly,friendly conversation
trip_194,EMP001,cab01,CUS1194,loc194,01-01-2020 17:08:00,0,pay194,3:28:00 PM,1/1/20,12:13:00 AM,29,79,0,79,completed,4,4.5,excellent,friendly conversation
trip_195,EMP001,cab01,CUS1195,loc195,01-01-2020 16:20:00,0,pay195,3:28:00 PM,1/1/20,12:13:00 AM,13,45,0,45,completed,1,4.5,navigated to diff drop location ,friendly conversation
trip_196,EMP001,cab01,CUS1196,loc196,01-01-2020 16:29:00,0,pay196,3:38:00 PM,1/1/20,12:13:00 AM,12.67,39,0,39,completed,4,4.5,excellent,friendly conversation
trip_197,EMP001,cab01,CUS1197,loc197,01-01-2020 17:19:00,3,pay197,3:45:00 PM,1/1/20,12:13:00 AM,27,74,7.4,66.6,completed,5,4.5,friendly customer,friendly conversation
trip_198,EMP001,cab01,CUS1198,loc198,01-01-2020 16:43:00,1,pay198,3:53:00 PM,1/1/20,12:13:00 AM,12.33,39,10,29,completed,1,4.5,navigated to diff drop location ,friendly conversation
trip_199,EMP001,cab01,CUS1199,loc199,01-01-2020 17:28:00,0,pay199,4:23:00 PM,1/1/20,12:13:00 AM,17.33,62,0,62,completed,3,4.5,impolite,friendly conversation
trip_200,EMP001,cab01,CUS1200,loc200,01-01-2020 17:49:00,0,pay200,4:36:00 PM,1/1/20,12:13:00 AM,20,66,0,66,completed,3,4.5,impolite,friendly conversation
trip_201,EMP001,cab01,CUS1014,loc201,01-01-2020 17:33:00,1,pay014,4:39:00 PM,1/1/20,12:13:00 AM,13.67,45,10,35,completed,3,4.5,impolite,friendly conversation
trip_202,EMP001,cab01,CUS1015,loc202,01-01-2020 16:52:00,0,pay015,4:39:00 PM,1/1/20,12:13:00 AM,0,0,0,0,Cancelled,0,0,,
trip_203,EMP001,cab01,CUS1016,loc203,01-01-2020 18:27:00,0,pay016,4:41:00 PM,1/1/20,12:13:00 AM,31,79,0,79,completed,4,4.5,excellent,comfortable ride
trip_204,EMP001,cab01,CUS1017,loc204,01-01-2020 17:56:00,0,pay017,4:48:00 PM,1/1/20,12:13:00 AM,18.33,62,0,62,completed,4,4.5,excellent,comfortable ride
trip_205,EMP001,cab01,CUS1018,loc205,01-01-2020 17:56:00,0,pay018,4:48:00 PM,1/1/20,12:13:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,
trip_206,EMP001,cab01,CUS1019,loc206,01-01-2020 17:56:00,0,pay019,4:48:00 PM,1/1/20,12:13:00 AM,18.33,62,0,62,completed,3,4.5,impolite,
trip_207,EMP001,cab01,CUS1020,loc207,01-01-2020 17:56:00,0,pay020,4:51:00 PM,1/1/20,12:10:00 AM,18.33,62,0,62,completed,2,4.5,unfriendly,
trip_208,EMP001,cab01,CUS1021,loc208,01-01-2020 17:56:00,0,pay021,4:51:00 PM,1/1/20,12:10:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,comfortable ride
trip_209,EMP001,cab01,CUS1022,loc209,01-01-2020 17:56:00,0,pay022,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,4,4.5,excellent,comfortable ride
trip_210,EMP001,cab01,CUS1023,loc210,01-01-2020 17:56:00,0,pay023,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,friendly conversation
trip_211,EMP001,cab01,CUS1024,loc211,01-01-2020 17:56:00,0,pay024,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,impolite,comfortable ride
trip_212,EMP001,cab01,CUS1025,loc212,01-01-2020 17:01:00,0,pay025,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_213,EMP001,cab01,CUS1001,loc213,01-01-2020 17:56:00,0,pay001,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,2,4.5,unfriendly,poor car quality
trip_214,EMP001,cab01,CUS1002,loc214,01-01-2020 17:56:00,0,pay002,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,4,4.5,excellent,poor car quality
trip_215,EMP001,cab01,CUS1003,loc215,01-01-2020 17:56:00,0,pay003,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,service is ok
trip_216,EMP001,cab01,CUS1004,loc216,01-01-2020 17:56:00,0,pay004,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,arrived early pulled off w/o waiting
trip_217,EMP001,cab01,CUS1005,loc217,01-01-2020 17:56:00,0,pay005,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,poor car quality
trip_218,EMP001,cab01,CUS1006,loc218,01-01-2020 17:56:00,0,pay006,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,friendly conversation
trip_219,EMP001,cab01,CUS1007,loc219,01-01-2020 17:56:00,2,pay007,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,5,57,completed,4,4.5,excellent,friendly conversation
trip_220,EMP001,cab01,CUS1008,loc220,01-01-2020 17:56:00,0,pay008,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,service is ok
trip_221,EMP001,cab01,CUS1195,loc221,01-01-2020 17:56:00,0,pay195,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,impolite,arrived on time
trip_222,EMP001,cab01,CUS1196,loc222,01-01-2020 17:56:00,0,pay196,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,impolite,poor car quality
trip_223,EMP001,cab01,CUS1197,loc223,01-01-2020 17:56:00,0,pay197,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,arrived early pulled off w/o waiting
trip_224,EMP001,cab01,CUS1198,loc224,01-01-2020 17:56:00,0,pay198,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,impolite,service is ok
trip_225,EMP001,cab01,CUS1199,loc225,01-01-2020 17:56:00,0,pay199,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,service is ok
trip_226,EMP001,cab01,CUS1200,loc226,01-01-2020 17:56:00,0,pay200,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,arrived on time
trip_227,EMP001,cab01,CUS1014,loc227,01-01-2020 17:56:00,0,pay014,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,arrived early pulled off w/o waiting
trip_228,EMP001,cab01,CUS1015,loc228,01-01-2020 17:56:00,1,pay015,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,10,52,completed,1,4.5,navigated to diff drop location ,service is ok
trip_229,EMP001,cab01,CUS1016,loc229,01-01-2020 17:56:00,0,pay016,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,driver unfamiliar wit location
trip_230,EMP001,cab01,CUS1017,loc230,01-01-2020 17:56:00,0,pay017,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,poor car quality
trip_231,EMP001,cab01,CUS1018,loc231,01-01-2020 17:56:00,0,pay018,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,arrived late,driver unfamiliar wit location
trip_232,EMP001,cab01,CUS1019,loc232,01-01-2020 17:56:00,0,pay019,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,2,4.5,unfriendly,arrived on time
trip_233,EMP001,cab01,CUS1020,loc233,01-01-2020 17:56:00,0,pay020,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,arrived late,clean car
trip_234,EMP001,cab01,CUS1021,loc234,01-01-2020 17:56:00,0,pay021,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,clean car
trip_235,EMP001,cab01,CUS1127,loc235,01-01-2020 17:56:00,0,pay127,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,4,4.5,excellent,poor car quality
trip_236,EMP001,cab01,CUS1128,loc236,01-01-2020 17:56:00,0,pay128,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,clean car
trip_237,EMP001,cab01,CUS1129,loc237,01-01-2020 17:56:00,0,pay129,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,2,4.5,unfriendly,arrived on time
trip_238,EMP001,cab01,CUS1130,loc238,01-01-2020 17:56:00,0,pay130,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,arrived early pulled off w/o waiting
trip_239,EMP001,cab01,CUS1131,loc239,01-01-2020 17:56:00,0,pay131,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,2,4.5,unfriendly,clean car
trip_240,EMP001,cab01,CUS1132,loc240,01-01-2020 17:56:00,0,pay132,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,arrived late,driver unfamiliar wit location
trip_241,EMP001,cab01,CUS1133,loc241,01-01-2020 17:56:00,0,pay133,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,4,4.5,excellent,arrived early pulled off w/o waiting
trip_242,EMP001,cab01,CUS1134,loc242,01-01-2020 17:56:00,0,pay134,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,3,4.5,arrived late,arrived early pulled off w/o waiting
trip_243,EMP001,cab01,CUS1020,loc243,01-01-2020 17:56:00,0,pay020,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,1,4.5,navigated to diff drop location ,arrived on time
trip_244,EMP001,cab01,CUS1021,loc244,01-01-2020 17:56:00,0,pay021,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,4,4.5,excellent,arrived early pulled off w/o waiting
trip_245,EMP001,cab01,CUS1022,loc245,01-01-2020 17:56:00,0,pay022,4:54:00 PM,1/1/20,12:07:00 AM,18.33,62,0,62,completed,5,4.5,friendly customer,arrived early pulled off w/o waiting
trip_246,EMP001,cab01,CUS1023,loc246,01-01-2020 17:56:00,0,pay023,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_247,EMP001,cab01,CUS1024,loc247,01-01-2020 17:56:00,0,pay024,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_248,EMP001,cab01,CUS1025,loc248,01-01-2020 17:56:00,0,pay025,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_249,EMP001,cab01,CUS1001,loc249,01-01-2020 17:56:00,0,pay001,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_250,EMP001,cab01,CUS1002,loc250,01-01-2020 17:56:00,0,pay002,4:54:00 PM,1/1/20,12:07:00 AM,0,0,0,0,Cancelled,0,0,,
trip_251,EMP001,cab01,CUS1196,loc251,01-01-2020 19:52:00,0,pay196,6:46:00 PM,1/1/20,12:03:00 AM,21,66,0,66,completed,5,4.5,good ,poor car quality
trip_252,EMP001,cab01,CUS1197,loc252,01-01-2020 20:17:00,0,pay197,7:17:00 PM,1/1/20,12:03:00 AM,19,66,0,66,completed,1,4.5,navigated to diff drop location ,driver unfamiliar wit location
trip_253,EMP001,cab01,CUS1198,loc253,01-01-2020 19:55:00,0,pay198,7:18:00 PM,1/1/20,12:03:00 AM,11.33,39,0,39,completed,4,4.5,excellent,arrived early pulled off w/o waiting
trip_254,EMP001,cab01,CUS1199,loc254,01-01-2020 20:17:00,0,pay199,7:18:00 PM,1/1/20,12:03:00 AM,18.67,62,0,62,completed,2,4.5,unfriendly,arrived on time
trip_255,EMP001,cab01,CUS1200,loc255,01-01-2020 20:21:00,0,pay200,7:27:00 PM,1/1/20,12:03:00 AM,17,62,0,62,completed,3,4.5,arrived late,clean car
trip_256,EMP001,cab01,CUS1014,loc256,01-01-2020 20:25:00,0,pay014,7:28:00 PM,1/1/20,12:03:00 AM,18,62,0,62,completed,3,4.5,arrived late,arrived on time
trip_257,EMP001,cab01,CUS1015,loc257,01-01-2020 20:25:00,0,pay015,7:32:00 PM,1/1/20,12:03:00 AM,16.67,62,0,62,completed,4,4.5,excellent,clean car
trip_258,EMP001,cab01,CUS1016,loc258,01-01-2020 20:36:00,0,pay016,7:33:00 PM,1/1/20,12:03:00 AM,20,66,0,66,completed,1,4.5,navigated to diff drop location ,arrived early pulled off w/o waiting
trip_259,EMP001,cab01,CUS1017,loc259,01-01-2020 20:32:00,0,pay017,7:45:00 PM,1/1/20,12:03:00 AM,14.67,45,0,45,completed,4,4.5,excellent,poor car quality
trip_260,EMP001,cab01,CUS1018,loc260,01-01-2020 20:55:00,2,pay018,8:13:00 PM,1/1/20,12:03:00 AM,13,45,5,40,completed,3,4.5,arrived late,driver unfamiliar wit location
trip_261,EMP001,cab01,CUS1019,loc261,01-01-2020 21:10:00,0,pay019,8:21:00 PM,1/1/20,12:03:00 AM,15.33,45,0,45,completed,4,4.5,excellent,arrived on time
trip_262,EMP001,cab01,CUS1021,loc262,01-01-2020 21:08:00,0,pay021,8:22:00 PM,1/1/20,12:03:00 AM,14.33,45,0,45,completed,3,4.5,arrived late,poor car quality
trip_263,EMP001,cab01,CUS1022,loc263,01-01-2020 21:07:00,0,pay022,8:27:00 PM,1/1/20,12:03:00 AM,12.33,39,0,39,completed,2,4.5,unfriendly,arrived on time
trip_264,EMP001,cab01,CUS1023,loc264,01-01-2020 21:12:00,0,pay023,8:33:00 PM,1/1/20,12:03:00 AM,12,39,0,39,completed,2,4.5,unfriendly,arrived early pulled off w/o waiting
trip_265,EMP128,cab128,CUS1024,loc265,01-01-2020 21:27:00,0,pay024,8:34:00 PM,1/1/20,12:10:00 AM,14.33,45,0,45,completed,4,3,excellent,driver unfamiliar wit location
trip_266,EMP129,cab129,CUS1025,loc266,01-01-2020 22:20:00,0,pay025,9:10:00 PM,1/1/20,12:10:00 AM,20,66,0,66,completed,3,4.5,arrived late,arrived on time
trip_267,EMP130,cab130,CUS1025,loc267,01-01-2020 22:15:00,0,pay025,9:23:00 PM,1/1/20,12:10:00 AM,14,45,0,45,completed,1,3.9,navigated to diff drop location ,clean car
trip_268,EMP131,cab131,CUS1001,loc268,01-01-2020 22:21:00,0,pay001,9:34:00 PM,1/1/20,12:10:00 AM,12.33,39,0,39,completed,5,4.5,good ,arrived on time
trip_269,EMP132,cab132,CUS1002,loc269,01-01-2020 22:35:00,0,pay002,9:37:00 PM,1/1/20,12:10:00 AM,16,62,0,62,completed,2,4,unfriendly,arrived on time
trip_270,EMP133,cab133,CUS1196,loc270,01-01-2020 23:41:00,0,pay196,9:56:00 PM,1/1/20,12:10:00 AM,31.67,79,0,79,completed,4,3.9,excellent,clean car
trip_271,EMP019,cab19,CUS1197,loc271,01-01-2020 22:55:00,0,pay197,9:54:00 PM,1/1/20,12:15:00 AM,15.33,45,0,45,completed,2,3.9,unfriendly,clean car
trip_272,EMP020,cab20,CUS1198,loc272,01-01-2020 23:00:00,1,pay198,10:09:00 PM,1/1/20,12:15:00 AM,12,39,10,29,completed,4,4,excellent,arrived on time
trip_273,EMP021,cab21,CUS1016,loc273,01-01-2020 23:43:00,1,pay016,10:39:00 PM,1/1/20,12:15:00 AM,16.33,62,10,52,completed,3,3,arrived late,driver unfamiliar wit location
trip_274,EMP022,cab22,CUS1017,loc274,01-01-2020 23:48:00,2,pay017,10:50:00 PM,1/1/20,12:15:00 AM,14.33,45,5,40,completed,1,3.9,navigated to diff drop location ,clean car
trip_275,EMP023,cab23,CUS1018,loc275,01-01-2020 23:40:00,0,pay018,10:50:00 PM,1/1/20,12:15:00 AM,11.67,39,0,39,completed,2,2,unfriendly,poor car quality
trip_276,EMP024,cab24,CUS1019,loc276,02-01-2020 00:14:00,0,pay019,11:20:00 PM,1/1/20,12:15:00 AM,13,45,0,45,completed,1,3,navigated to diff drop location ,driver unfamiliar wit location
trip_277,EMP025,cab25,CUS1020,loc277,02-01-2020 01:05:00,0,pay020,11:23:00 PM,1/1/20,12:15:00 AM,29,79,0,79,completed,3,3.9,arrived late,clean car
trip_278,EMP026,cab26,CUS1021,loc278,02-01-2020 00:12:00,0,pay021,11:26:00 PM,1/1/20,12:15:00 AM,10.33,37,0,37,completed,2,3.9,unfriendly,clean car
trip_279,EMP027,cab27,CUS1200,loc279,02-01-2020 01:01:00,0,pay200,11:28:00 PM,1/1/20,12:15:00 AM,26,74,0,74,completed,4,3.9,excellent,clean car
trip_280,EMP028,cab28,CUS1014,loc280,02-01-2020 01:00:00,4,pay014,12:08:00 AM,1/2/20,12:15:00 AM,12.33,39,1.95,37.05,completed,2,4,unfriendly,arrived on time
trip_281,EMP029,cab29,CUS1015,loc281,02-01-2020 01:12:00,0,pay015,12:12:00 AM,1/2/20,12:15:00 AM,15,45,0,45,completed,2,1,unfriendly,arrived early pulled off w/o waiting
trip_282,EMP030,cab30,CUS1016,loc282,02-01-2020 01:27:00,0,pay016,12:23:00 AM,1/2/20,12:15:00 AM,16.33,62,0,62,completed,2,1,unfriendly,worst customer service
trip_283,EMP031,cab31,CUS1017,loc283,02-01-2020 01:33:00,0,pay017,12:32:00 AM,1/2/20,12:15:00 AM,15.33,45,0,45,completed,5,1,good ,worst customer service
trip_284,EMP032,cab32,CUS1018,loc284,02-01-2020 03:45:00,0,pay018,1:37:00 AM,1/2/20,12:15:00 AM,37.67,83,0,83,completed,1,3,navigated to diff drop location ,driver unfamiliar wit location
trip_285,EMP033,cab33,CUS1021,loc285,02-01-2020 03:35:00,0,pay021,2:35:00 AM,1/2/20,12:15:00 AM,15,45,0,45,completed,4,3,excellent,driver unfamiliar wit location
trip_286,EMP034,cab34,CUS1022,loc286,02-01-2020 04:41:00,0,pay022,3:54:00 AM,1/2/20,12:15:00 AM,10.67,39,0,39,completed,2,3.9,impolite,clean car
trip_287,EMP035,cab35,CUS1023,loc287,02-01-2020 04:41:00,0,pay023,3:54:00 AM,1/2/20,12:15:00 AM,10.67,39,0,39,completed,2,1,impolite,worst customer service
trip_288,EMP036,cab36,CUS1024,loc288,02-01-2020 04:41:00,0,pay024,3:54:00 AM,1/2/20,12:15:00 AM,10.67,39,0,39,completed,3,3.9,arrived late,good service
trip_289,EMP037,cab37,CUS1025,loc289,02-01-2020 04:41:00,0,pay025,3:54:00 AM,1/2/20,12:15:00 AM,10.67,39,0,39,completed,5,3,good ,driver unfamiliar wit location
trip_290,EMP038,cab38,CUS1001,loc290,02-01-2020 04:41:00,0,pay001,3:54:00 AM,1/2/20,12:15:00 AM,10.67,39,0,39,completed,2,1,impolite,worst customer service
